A	B	Y	Z	coefficient
9	8	8	0	110061195569379819862547639436237764929940274520148105714466816
9	8	7	1	80741468640873975565902082693847344509738176229757514207723520
9	8	6	2	-26176577041726717425267306926884702552751477765185996701302784
9	8	5	3	2708802528573176000609487449658095851532148357004369815797760
9	8	4	4	-144397673176099863638359699361690209123637275597723072462848
9	8	3	5	4728706844777038501621754850464794405745536422394764853248
9	8	2	6	-104507736475873260742961086109749411814388644372132265984
9	8	1	7	727353719660251219380415485061942470865382714516963328
9	8	0	8	20537171519962967419960472459872217144920627401326592
9	7	9	0	5671803400487715171354116798552006616297472581705911723096014848
9	7	8	1	-559257644446616658801212660749853958547421477247434379723276288
9	7	7	2	-188267570593175352699275877142728623390474464326177748991606784
9	7	6	3	31838965928328497078390193434126432564861360502783988266172416
9	7	5	4	-2065796033023940807199982006211432649624806815414506747985920
9	7	4	5	76000796354124258517862288968892684462525136659770786185216
9	7	3	6	-2409213671798099286379204393247424840201052668912043819008
9	7	2	7	80178598441349764913477308284748557264361975232994607104
9	7	1	8	-1557788485081629782275973400296205740863546846926077952
9	7	0	9	17768357280176802159819790943211289333080162626961408
9	6	10	0	74790527462048980771472408356926992690973725154727455087359164416
9	6	9	1	-23551836518026760790204523630641429255971123989327514096481337344
9	6	8	2	1471474719412989462605189392670354159039977388888499462397231104
9	6	7	3	-8804737008757462849286605474819615916493001466658853222612992
9	6	6	4	6033853090659024159171932371477458863884852731021595834318848
9	6	5	5	-1102994449517116021111941999016084785870417517942541766623232
9	6	4	6	65508541794489150355288628608573614548493022625120158089216
9	6	3	7	-1421726936959895303032311877708247886711762657555990183936
9	6	2	8	3868062918539729544695205863590166573739242685160882176
9	6	1	9	450823445801762492159195522963922826766687877407834112
9	6	0	10	-10368425997251019481491248070687363399476694144909312
9	5	11	0	209514759870779847105422941961803029653804806117172735042383773696
9	5	10	1	-171061762067688972432821701730772127903042707070255387533047758848
9	5	9	2	24467124966248583810141490421237451975044033266147350307696803840
9	5	8	3	-2579269173028701131779142726407521484465275335442848069164204032
9	5	7	4	390779484582170187969667168743472518411073070163886683139866624
9	5	6	5	-41940723794269112942054903000960782272596447563211273816113152
9	5	5	6	2574549190206082521852787472695957604509969411584854159523840
9	5	4	7	-82390409565153780002829258354382969045369209085698186412032
9	5	3	8	1178798803718835112964969170947973792114102970598725124096
9	5	2	9	-3689768369041582539210352435399882838841011338716708864
9	5	1	10	33461069213287216292348765887960574223631711586746368
9	5	0	11	-6551202995332263226350527504844764169722332187983872
9	4	12	0	-2005197783209219295970290382238209187640036608366030097965386825728
9	4	11	1	235398360297166010901434702348253938069369081300429814557152641024
9	4	10	2	-108579577226153562363297707454553030455495774859094994427019526144
9	4	9	3	26625209338949975855784266252258872817044541479068904070666256384
9	4	8	4	-1734142084329726437057504642517402800094787192873125002466557952
9	4	7	5	-64920962923797610795873898072092104949796210530874588041838592
9	4	6	6	17094514699939931540662160261351256004535687770961208045993984
9	4	5	7	-1201304639123891795570190681501384463105480021027174853640192
9	4	4	8	50092428525827692202436514506005183655489122333044181827584
9	4	3	9	-1569329017799467373587294684335189696894441095170608463872
9	4	2	10	34551914902174908518892530369336346174235359707138162688
9	4	1	11	-436720967447496448994039178104762516509361444029857792
9	4	0	12	84690793381431511691258807029080074002213224775680
9	3	13	0	3033213292126074471287257359696273280385725737599827280028418179072
9	3	12	1	-1061918051722421382579666882368811727304038952863444118299736014848
9	3	11	2	-627343035151004160645972420706404261610625233620241584638593597440
9	3	10	3	328102370683115666209630948819341564464447987606224020272940318720
9	3	9	4	-52724671617088862181965487392815233101341424689906056099210461184
9	3	8	5	4779069593774722732900772233529976219623071296947472697183174656
9	3	7	6	-294518886520888897879115468837897910507474583201945535464341504
9	3	6	7	13532638498885146902175472290276328635148571161010090754441216
9	3	5	8	-443417892363711082608584035418582305835505620169776637149184
9	3	4	9	5325038880803444933455410071849263470405290469158990118912
9	3	3	10	260995381491136918976976061750203875857612224814714257408
9	3	2	11	-13114366536443007773034672561724044364699930673499537408
9	3	1	12	209386969797621469650696932525979108031750254077804544
9	3	0	13	-868725473460275953798906167902514571191880148975616
9	2	14	0	-1547647954345650695097068210199597569147060117346772577267346309120
9	2	13	1	2860385409159172139367667473958134106039087885269354646691414802432
9	2	12	2	2386402060115072807150682919191360531968716848909130391738803814400
9	2	11	3	-671972604382866782178958602322399572178109661643157228284878520320
9	2	10	4	136074869285092819109357498708194856712050604882010481816959451136
9	2	9	5	-19335602866676413598587713896293109269197546772013411430989561856
9	2	8	6	1602916468068477250693971007780113427103103214356432296993095680
9	2	7	7	-63242399617667645232205580279887224384728749775647919610789888
9	2	6	8	-823049870691849791007563798715411131930662821246123753603072
9	2	5	9	220048751376262579015860679267306269438351959486876754247680
9	2	4	10	-11515562350006033504701629810862957139081419436064023904256
9	2	3	11	334230683489100005545285739604238088986620228814591623168
9	2	2	12	-6080391890884671299568313750575336988507786969574080512
9	2	1	13	66985107932063874478975457190584548343863594846519296
9	2	0	14	-65165127817450344343099987585427556109811468992512
9	1	15	0	284865822770606627460629220095584748014406047778893357166415052800
9	1	14	1	-1305479292950819485967893825524265868868568682107090223917921468416
9	1	13	2	500141181156509993973433032067885136253054398999766003437247922176
9	1	12	3	1395484495109677923030725397221011599609452813014460419091246088192
9	1	11	4	-234390590238205964986982051844869325194324234241096572469648556032
9	1	10	5	-8882750521371122220977998779619676019284954415932007831227596800
9	1	9	6	5233374672230879776210747104019639556851600483572985059414638592
9	1	8	7	-576931028645213273146515472837204165677905998997252643030564864
9	1	7	8	29372874230460061254774314989927187112901970546580588358533120
9	1	6	9	-396361836178711155377262948307852265920381060526747218083840
9	1	5	10	-41479551748421970781875784604430610639012404921280891256832
9	1	4	11	3116674630763732190685727291136400946009983581653845082112
9	1	3	12	-110326320528610955284281889057986163949373783852906184704
9	1	2	13	2269736954360046359720006348127365107949355087611953152
9	1	1	14	-23151992898941474028557775087986314264484116672020480
9	1	0	15	116394246054004947484281909658946832261783710859264
9	0	16	0	-15435774820461942513983523548041364548770065273335187365599117312
9	0	15	1	136708918338797226562686554440756693153557501267576318532893278208
9	0	14	2	-322117049009235841027724008444175907240858913987381402336927678464
9	0	13	3	187152890855875117205625259642410405996212595609649586972355723264
9	0	12	4	74769192814135249232331065264719804303126287485777663829253029888
9	0	11	5	-82800190984141552725915348641008174829016192010122395841736998912
9	0	10	6	18707576428628183640924023770600179819743623825227956323636740096
9	0	9	7	-2064996753358078679393055397330944570309011984762004818396971008
9	0	8	8	123483394027376182110369110657929959736432427457051089790566400
9	0	7	9	-2838525938952712627386023024809485086427747941887559886176256
9	0	6	10	-134013082604635566040523400731705004852322044171821588545536
9	0	5	11	14027017890277016094411152567290597609597843723123644825600
9	0	4	12	-556060307494559874083823657497734676223937208211258212352
9	0	3	13	11442627126311707595802780857539321719738357627360903168
9	0	2	14	-82607793773936307037458810020099040634163443141705728
9	0	1	15	-984614458700236060322978365146837111565936427532288
9	0	0	16	21379771175150950208298058243085996086076708487168
8	17	0	0	-751702358726923252548486274234990829681246208
8	16	1	0	123779914738701034153954200070591452070009110528
8	16	0	1	46658739268776045500743421102822730933714026496
8	15	2	0	56664499655139200946644336159803567387779972464640
8	15	1	1	-1660221197189990364900139981957844487190168731648
8	15	0	2	-1061427678302957275447169087038093051993657049088
8	14	3	0	6824915935672663515367275886595160451859467807752192
8	14	2	1	-1765905930099950967983847127132741365522976734314496
8	14	1	2	-25263304628994952212504703755799615429331023822848
8	14	0	3	11260023543670342568554371606702044087415092281344
8	13	4	0	363537211271158373316692039757341923319508598428008448
8	13	3	1	-223632945341169279763881253371900529107771628062769152
8	13	2	2	19494108116658689063289634303651507335349590436478976
8	13	1	3	452622452339108942920027919943900208896178566463488
8	13	0	4	-57186337142156192783760531319118735568828331327488
8	12	5	0	2538980516474420746673788604372594338992116174021197824
8	12	4	1	-12470561822402554052361763532196638648578524321741275136
8	12	3	2	2417984411123998474222559411665327261014589888865894400
8	12	2	3	-107547095833896024180301814467529530260064604921266176
8	12	1	4	-1645543477494300479586370792738600708947383675781120
8	12	0	5	124513658063067381267719896565376867884307843121152
8	11	6	0	-847904753630637621209390340793025726685996312054906224640
8	11	5	1	-219260773339307076741665850935878817378061825475001057280
8	11	4	2	117589418266402200559390699057162582338064352479750520832
8	11	3	3	-11518772544886295200506766105629536020413088284651945984
8	11	2	4	351262446827097223930627015046890138378586524212264960
8	11	1	5	584707561954812646715519625965374416210948986241024
8	11	0	6	-78056581124527821376364264580370463118197978824704
8	10	7	0	-53106623880321637569494758629745173375515994950233789562880
8	10	6	1	11918204425200291367930936399044955219376671662609374773248
8	10	5	2	1646253462083163619492801708797150073834320266081916420096
8	10	4	3	-405690827614810768006591147724095280903877039949352140800
8	10	3	4	25411188395762701059103113030966473064005099762736168960
8	10	2	5	-570039846740695281547039247706702811467247253613969408
8	10	1	6	3044488881324376357998427150938179018281644425478144
8	10	0	7	-49811313257895028806746952291089195463008602030080
8	9	8	0	-1378131972503934215712171434183970406943708215098129510825984
8	9	7	1	806983811342508932186132843280170748888644376583177716891648
8	9	6	2	-79240797409686495251497589767730955146938923190249541861376
8	9	5	3	-773158049057416905199971844251102835744547072183158702080
8	9	4	4	380107575554902138816571695196032227554487319741063495680
8	9	3	5	-15571561391185867588422828560990419793423225414736150528
8	9	2	6	198960385663208879570046340255089451914637368620875776
8	9	1	7	-8182200176992741109425957117652387658284900716904448
8	9	0	8	240382531771597840849695233414490509513129379889152
8	8	9	0	-6953767407234229375076855123235396110375226478395099855716352
8	8	8	1	18898731969121784913978700771818825244022125405342794405642240
8	8	7	2	-3901399319119897466177071732822023394190525966308863222743040
8	8	6	3	309407386736946363822570646727775765290288257934234814775296
8	8	5	4	-13619584404889629676171764072579154594287851550835419906048
8	8	4	5	443790593649219430429348235917883047463641262537046491136
8	8	3	6	-12028576957538341366959869816366156949315006949112414208
