A	B	Y	Z	coefficient
3	3	1	1	-45432605171312850666946837321319908478717990106892373047471637239021217853561818107084800000000000000
3	3	1	0	37800376801287083768615747415091734989890848146746459484861820510127681885186901175749836800000000000000
3	3	0	6	-7642684616608239657198650987208335271257168295044179193411665920000000000000000000000000
3	3	0	5	-238934325080802388310507720795548892397273349760976122995146477860290560000000000000000000000
3	3	0	4	347710362092949837013607954256157212450280721951058002600607178786907514470400000000000000000000
3	3	0	3	-255318338850305580927119594640615889659586476681866453752267038703557605917238231040000000000000000
3	3	0	2	-423643181979478891251383662184395279558821380251116954661025408821354583079672565098086400000000000000
3	3	0	1	37703640278479040346499136135385697728052593932060819463601831098783133778373610514782617600000000000000
3	3	0	0	1183528697786257012068791879478227865316231949892908258301699947834363906394884510043026227200000000000000
3	2	7	0	157427744449771402705868588270862079896557844800116965267026871176291942400000000000000000000
3	2	6	1	156046422036447741123421186798922702796986190940539219883889435615428608000000000000000000000
3	2	6	0	-339239424810155939265350741792885196583851327446706674801401016518298321289216000000000000000000
3	2	5	2	-234528278224237661531700098103783840856450301059439415429294271242436608000000000000000000000
3	2	5	1	-57627515062966870156803074876834619191648445784926212721100321887166220206080000000000000000000
3	2	5	0	226915399300529340341118417581763335137997019383420761060582159197124822230494085120000000000000000
3	2	4	3	-133045957367579007074037080099751217350238827443702873639453178420264960000000000000000000000
3	2	4	2	308586105193449910263235602237590389018571228221047538955313778943303174062080000000000000000000
3	2	4	1	-24037731776934225734668592899442200293152313834485260836146252700685891934984601600000000000000000
3	2	4	0	-72842078348807778057853496742941969208900907386237060242493048251302204913581120762675200000000000000
3	2	3	4	27648987641431208214361412479022642750897871544355210249889131161190400000000000000000000000
3	2	3	3	78916677695739573458170836483822265143453667053463565110095064933128260812800000000000000000000
3	2	3	2	-128863751332652665270503067832085637054375183097289074128362045792818282253778944000000000000000000
3	2	3	1	15239527495489135179162745677414196527327107625738451299386248038570591999865456164864000000000000000
3	2	3	0	12815575044177555364569385145755013304697804228849941388067611967435682798444913581096960000000000000000
3	2	2	5	4385376648963285416755837530960351042095653211958112473585180632678400000000000000000000000
3	2	2	4	-25286931073991368048993071764675733404190535918462902156489905407461949440000000000000000000000
3	2	2	3	-14256537837620711911483483007639226231940626917149384059589622751775496469479424000000000000000000
3	2	2	2	23747762934045835667802380075623802266728864160864931688006147102246089851796270874624000000000000000
3	2	2	1	-2820460077633076908547976946888132175240456540946633909338494889359935601240747150409728000000000000000
3	2	2	0	-1267522712982733061225313295771099421786885138441528270495636097045278113431914777070167654400000000000000
3	2	1	6	-218562573470602505255728236494961154531634817283096424695952572416000000000000000000000000
3	2	1	5	-1785656760107034301575340714121488368963448000127540819852407852744310784000000000000000000000
3	2	1	4	6350505572672427776393607943376865648701640223572058669892168022549055647252480000000000000000000
3	2	1	3	722104416818261377664109823777383801978775972859551729347590338005676386293278310400000000000000000
3	2	1	2	-2027764999388214768799199297119132786584341838845929005946494351468072908201019775647744000000000000000
3	2	1	1	219673158923054673104669416716411910621813321430518499378886837163408315322882443220248166400000000000000
3	2	1	0	66163855719201291999482286654797162095460637052345475887223743655349966376129783903773366681600000000000000
3	2	0	7	-102500663886141808698010823095368344728973588041723514695188480000000000000000000000000
3	2	0	6	52756636419127946503610544488703431659536768013312313684461123062988800000000000000000000000
3	2	0	5	170112695555784213858840900282779225075989591782291564600411991195544274862080000000000000000000
3	2	0	4	-477196948648102786985333897105927301899696165946069955135057112030079119942095994880000000000000000
3	2	0	3	11896595774111895980682042139791426865715749026920943520838378771175938560122909464985600000000000000
3	2	0	2	66635235392858022108302060298542352578455304420641720909380700985168894105773002680224972800000000000000
3	2	0	1	-6160741807285314100666468202984392065980998290924930555167718553940871719717664307286114304000000000000000
3	2	0	0	-1418132711942459819523117300811847077020921493693198952869957506449249522811705638781833969664000000000000000
3	1	8	0	-624512972486571473728550504670146222564574802422609566196048223199979110400000000000000000000
3	1	7	1	1786581258664140841793815602461630475268363344663919701228513872352116736000000000000000000000
3	1	7	0	786051980556472330960640405206865844954886807445892432735198230644154915880960000000000000000000
3	1	6	2	-1187837919760831408258937864763658192673396179481904092329386191496413184000000000000000000000
3	1	6	1	-2208592215913232271388183487239356673141689519102317957961701552961286620315648000000000000000000
3	1	6	0	-425525818043950842932081974691099972865309249275855272076432996590698138273180549120000000000000000
3	1	5	3	10496841966979593871916995944217729689506050167012444103708399493971968000000000000000000000
3	1	5	2	1490868272258460149786764973387212038924103800497065666797352456031045010063360000000000000000000
3	1	5	1	1118484468352679325495725297134607689247660939903779773305845081236851159611358576640000000000000000
3	1	5	0	129692943187094121541442295412130794678552969066161787374341698495660964965007810258534400000000000000
3	1	4	4	92665491568650339728388822096627360861249561193904507768390816177848320000000000000000000000
3	1	4	3	-121544650468453231413875990730207417725703894209359640266644697559174102384640000000000000000000
3	1	4	2	-713602149519392363338219466138704361071697335649690507303099318834961731832250368000000000000000000
3	1	4	1	-303522541940870676509770295764048044478323547940922800672823705607164162135247687149158400000000000000
3	1	4	0	-24377985718484780640960250194715055901665879104365664375884511936979653442829514570727424000000000000000
3	1	3	5	-6138106475422668631699966112630499144279422649213922666798163322470400000000000000000000000
3	1	3	4	-70884062198547028881603335295716867634062157794161013994786748542233660620800000000000000000000
3	1	3	3	81998653925674565788464395691375790303173301706764215177719285343958055378957107200000000000000000
3	1	3	2	170949496431567191736997087788983368314526904419652732524542229567805513214624471711744000000000000000
3	1	3	1	47971899567918043452375811319717818351708556907849979359230761792088753701561821482817945600000000000000
3	1	3	0	2896456859201113992395581005455043292528166218631314088005718500089442607673476958473787801600000000000000
3	1	2	6	-1321959358042562839389851038013546619459524709890632504252500541440000000000000000000000000
3	1	2	5	7297568557088198808751443763186897311267246683184147592196475219792101376000000000000000000000
3	1	2	4	17622692722544767813754804617601657661322508687654446718162975414934743292051456000000000000000000
3	1	2	3	-20497292890688155792814264850131916193872182608992211881048848026980798334732137922560000000000000000
3	1	2	2	-21934766497152543471391950401007707733339878858453659379551272196992360868017250855865548800000000000000
3	1	2	1	-4436081929251506735123683578645600120103785471888819179741455271103129834176461670700810240000000000000000
3	1	2	0	-212531846422170408782212675531241957503605231493338536557619512117640581880118025721089936588800000000000000
3	1	1	7	9232498386027744358191798580038092538304026765544431920300949504000000000000000000000000
3	1	1	6	647359263015695174569638315554843294978516845370488330543165892525555712000000000000000000000
3	1	1	5	-2146203069597950525542035477037119054593505948998953942138571182358607867936768000000000000000000
3	1	1	4	-1624879042665905126160694749644801084444606397645813680838882183607358296427467898880000000000000000
3	1	1	3	2213806099504433105819829641138773066795936691338838065604760285753789495565641477783552000000000000000
3	1	1	2	1442784862669540786060878137614312369474291961889864473361354491637093475121531311387312128000000000000000
3	1	1	1	222959749883802776954956272883874108097517461867402559499698890937644350844036665116576029081600000000000000
3	1	1	0	8806951000392449505642323012975498328911073553792966543228486391555533282694120879093970055987200000000000000
3	1	0	8	46791582928674846526478319166211688571655880672768039353057280000000000000000000000000
3	1	0	7	-2066823204678858737579346679577647378419739885926065714579466690232320000000000000000000000
3	1	0	6	-73268559566863919609842216591709482017066917959358113496172256988732262973440000000000000000000
3	1	0	5	182510539529061062006835550358679975974911589467967863549611541133027449969311744000000000000000000
3	1	0	4	38920663712975609050285803015685925240925543843999472255734715970492706646180969316352000000000000000
3	1	0	3	-86934710941161274462660705055112772762029134940299099175088497354479914965993378887919206400000000000000
3	1	0	2	-38249650128990219073574080888696827231503340022776853853967477164106207837998462934734969241600000000000000
3	1	0	1	-4709695684842893740583169639203305151280925345895269442059719136968495813190698480456205074432000000000000000
3	1	0	0	-157797994156282972187682089652298777900382206755654888331191688399558084365197846897061370685030400000000000000
