A	B	Y	Z	u	coefficient
12	1	3	2	1	3694137460722663750000000
12	1	3	1	4	-1740854814161287950000000
12	1	3	1	3	-189816738832588424436000000
12	1	3	1	2	-35506445609984288562000000
12	1	3	1	1	25945860087834188199196500000
12	1	3	0	5	-3663779749049950970400000
12	1	3	0	4	-20068480066355589301751340000
12	1	3	0	3	-1437615693027352515547858140000
12	1	3	0	2	-13422240776328865969382292060000
12	1	3	0	1	-34437917954521622931686114130000
12	1	2	2	4	-67390264946360700000000
12	1	2	2	3	-9952424589327680205000000
12	1	2	2	2	-223280320214181758400000000
12	1	2	2	1	-8280518359986101525220000000
12	1	2	1	5	385449739506431622000000
12	1	2	1	4	1761378849241760818868400000
12	1	2	1	3	151766337243811322664108000000
12	1	2	1	2	1615945665210317573395767480000
12	1	2	1	1	570328231439427987195743130000
12	1	2	0	5	3477367890618781502292012000
12	1	2	0	4	6721181502796270841985927900000
12	1	2	0	3	388383842374469089313941388251800
12	1	2	0	2	3165029198644103272659592379530800
12	1	2	0	1	9339537566811938252549950365637500
12	1	1	3	3	-326478254172245550000000
12	1	1	3	2	-47725849250870574600000000
12	1	1	3	1	779422262308076687962500000
12	1	1	2	5	13478052989272140000000
12	1	1	2	4	65746037787297391593000000
12	1	1	2	3	939233581130051390843100000
12	1	1	2	2	-139369668035859811605801600000
12	1	1	2	1	3501278503045534390502960550000
12	1	1	1	5	-383839206633183938801040000
12	1	1	1	4	-621894597507245319750466056000
12	1	1	1	3	-41286131554030317158428638414000
12	1	1	1	2	-677281310146676381566387530744000
12	1	1	1	1	-1690047274463324915812411442616000
12	1	1	0	5	-945736846671349330022137132800
12	1	1	0	4	-905364352092302781786608808920400
12	1	1	0	3	-44151597596227488047773783330090680
12	1	1	0	2	-360666214699138804947201843611449440
12	1	1	0	1	-1098969639347174036470698240077186520
12	1	0	4	1	-45989335029612850312500000
12	1	0	3	4	3870992621521951740000000
12	1	0	3	3	-95452614133873819983000000
12	1	0	3	2	-11746817794634163635628000000
12	1	0	3	1	-646444556024320625159452500000
12	1	0	2	5	-36820052999027840676600000
12	1	0	2	4	30368915468922385040941440000
12	1	0	2	3	2672879311498375067671665720000
12	1	0	2	2	69523630419512288550885804180000
12	1	0	2	1	-193396083845487255301862051820000
12	1	0	1	5	106907330439567710266663872000
12	1	0	1	4	54536446976485208437409528073600
12	1	0	1	3	3264826474204305421634046070264080
12	1	0	1	2	61637736947504811976588718143621440
12	1	0	1	1	162365006204477685479555901895230360
12	1	0	0	5	71566118652368228544552281841504
12	1	0	0	4	42248605354000162291170674942206032
12	1	0	0	3	1808704463307166201691598166669673736
12	1	0	0	2	15709649252153060213577471604114612944
12	1	0	0	1	46698299634378086806897828318220164620
12	0	6	0	3	-270594190655380800000000
12	0	6	0	2	49084594242991925760000000
12	0	6	0	1	-111645615962961552960000000
12	0	5	1	2	-7348824876907180800000000
12	0	5	1	1	149028904451717316000000000
12	0	5	0	4	-38573084292373862985600000
12	0	5	0	3	-3103526551232798672457600000
12	0	5	0	2	-65025759470915020024713600000
12	0	5	0	1	203670698847600528110491200000
12	0	4	2	1	-18529151118058800000000000
12	0	4	1	4	10098980425840762368000000
12	0	4	1	3	964630417607157006259200000
12	0	4	1	2	-9021152379620654330227200000
12	0	4	1	1	-225423059090713025189414400000
12	0	4	0	4	54136906584980111533877760000
12	0	4	0	3	3655607546258653303970858304000
12	0	4	0	2	32733406388253636748513162368000
12	0	4	0	1	-130907109399780447413281254816000
12	0	3	2	4	-405903759200948160000000
12	0	3	2	3	-31226277102388659072000000
12	0	3	2	2	6637507085313995255712000000
12	0	3	2	1	21040899566078419504848000000
12	0	3	1	4	-13709149755894693536414400000
12	0	3	1	3	-945619265805599761036896960000
12	0	3	1	2	11546547553451111522973560640000
12	0	3	1	1	120986187625316459909029482720000
12	0	3	0	4	-26887981694849203296785074372800
12	0	3	0	3	-1528075378510635647384509667299200
12	0	3	0	2	-8173305573665911089266551282718400
12	0	3	0	1	39724412168600420220803807498736000
12	0	2	3	3	-2136006076694379840000000
12	0	2	3	2	-517458786171961510080000000
12	0	2	3	1	5463849241101230331480000000
12	0	2	2	4	-63116773009909916572800000
12	0	2	2	3	-13716994829460582975769440000
12	0	2	2	2	-5464777121637060531626311680000
12	0	2	2	1	-12028695403457107112021501040000
12	0	2	1	4	6396844810501520273335082256000
12	0	2	1	3	327546868310406998900283901190400
12	0	2	1	2	-3731978483128442852807351203843200
12	0	2	1	1	-29027051694226497190466746838469600
12	0	2	0	4	6054333624655091319132822992071680
12	0	2	0	3	296605874289192414679871147883419568
12	0	2	0	2	1078548869774320929871314520561730208
12	0	2	0	1	-6179723321705325703544538559540347720
12	0	1	4	1	-627111497572824528000000000
12	0	1	3	4	126659730318908541984000000
12	0	1	3	3	9971186754117415701470400000
12	0	1	3	2	404317776038698405379692800000
12	0	1	3	1	-2439670278270845134808355600000
12	0	1	2	4	-5760904394806116299964720000
12	0	1	2	3	8145712192551500644637951304000
12	0	1	2	2	1293373067104948431311229031776000
12	0	1	2	1	2942774593524613940786009537652000
12	0	1	1	4	-1185090671733618947401534918446720
12	0	1	1	3	-47651674219556671772248317278965920
12	0	1	1	2	467602033894633329985694912157175680
12	0	1	1	1	3138057810147813688633948903933356240
12	0	1	0	4	-629010654338195544210099780558918816
12	0	1	0	3	-27156226675552208293869841185865608192
12	0	1	0	2	-71552193448846378196254587066881172864
12	0	1	0	1	477323511906357454677650376486002341056
12	0	0	4	3	166335551198627716188000000
12	0	0	4	2	11892043847874993643800000000
12	0	0	4	1	329415609541125543646572000000
12	0	0	3	4	-55729250489699909237001600000
12	0	0	3	3	-3211139315852292586243530960000
12	0	0	3	2	-77268973765238324138462153760000
12	0	0	3	1	119070873753089868565937413200000
12	0	0	2	4	23909910939531629489855609424000
12	0	0	2	3	-364956025587386420064336347786400
12	0	0	2	2	-87927621841423250280504588154484160
12	0	0	2	1	-210850530617022614405185776243820560
12	0	0	1	4	72452116911432449906603903763270144
12	0	0	1	3	2433919441783392028303106625688742208
12	0	0	1	2	-20336570570034026082450281542573154304
12	0	0	1	1	-124570260378802133880611900221460397744
12	0	0	0	4	24481974076484432890545302494960818432
12	0	0	0	3	947394932075212030270075361495154336768
12	0	0	0	2	1862953949542679501584981905000057437568
12	0	0	0	1	-14521791699404728966982334177346358867616
11	5	1	0	1	12041587475305174687500000
11	5	0	0	4	-99448816330413000000000
11	5	0	0	3	-19870746226435520732812500
11	5	0	0	2	-1035674209994990997065625000
11	5	0	0	1	185054437422077568761250000
11	4	2	0	2	-5242545450210411000000000
11	4	2	0	1	382769342826897002906250000
11	4	1	1	1	-15640597693215548437500000
11	4	1	0	4	3685519758478644365625000
11	4	1	0	3	-254203022113797227598000000
11	4	1	0	2	-29360132594520453097629750000
11	4	1	0	1	-434242651965072300955154250000
11	4	0	1	4	116112067508509875000000
11	4	0	1	3	16849246430255429306250000
11	4	0	1	2	845081244976350834787500000
11	4	0	1	1	-34870284248163385103184375000
11	4	0	0	5	995012170504964085375000
11	4	0	0	4	-478933115236021316827800000
11	4	0	0	3	217999637472092548490992912500
11	4	0	0	2	10489082073257311660534862475000
11	4	0	0	1	88474326244312513261738495950000
11	3	3	0	3	-948996940984249500000000
11	3	3	0	2	-269663219760111709725000000
11	3	3	0	1	1867705491159575341425000000
11	3	2	1	2	-4176397097173111500000000
11	3	2	1	1	-942221298245152768593750000
11	3	2	0	5	-4735566548705925000000
11	3	2	0	4	88419047526247491828000000
11	3	2	0	3	8018465410914963086489400000
11	3	2	0	2	252177059353769259448518000000
11	3	2	0	1	-1567821339321612681478829400000
11	3	1	2	1	-19678991863255970625000000
11	3	1	1	4	2452714215797299612500000
11	3	1	1	3	1207298166446845720584000000
11	3	1	1	2	80451580064067020999088000000
11	3	1	1	1	871678564494577665915372750000
11	3	1	0	5	74643159366485697554100000
11	3	1	0	4	-84917555133297009523980660000
11	3	1	0	3	-5432341762107955719832888710000
11	3	1	0	2	-79301236430995949892382229610000
11	3	1	0	1	344244012623691651334278162090000
11	3	0	2	4	94505656431600562500000
11	3	0	2	3	21169663386606189787500000
11	3	0	2	2	1135797340808332878637500000
11	3	0	2	1	63902955342004700374026562500
11	3	0	1	5	2748312564207664581000000
11	3	0	1	4	-6663197026029953137204350000
11	3	0	1	3	-666902681763233127848132400000
11	3	0	1	2	-23425048821524198673163717350000
11	3	0	1	1	-168886348462835836561419190425000
11	3	0	0	5	-25487853644940602786730846000
11	3	0	0	4	16845185444368881767389886673000
11	3	0	0	3	823798423459497660971637147214500
11	3	0	0	2	8552355432774532349305595857533000
11	3	0	0	1	-17519106482062858720256930789050125
11	2	5	0	1	2289544675150635000000000
11	2	4	0	4	62450826855088500000000
11	2	4	0	3	5200660187234278380000000
11	2	4	0	2	-2084271848319734175510000000
11	2	4	0	1	-2832320511985598977905000000
11	2	3	1	3	1946033445060992250000000
11	2	3	1	2	313735437764684651250000000
11	2	3	1	1	-3114901913140595515275000000
11	2	3	0	5	128336109225727770000000
11	2	3	0	4	449647179573350818847700000
11	2	3	0	3	29000376176201612530565400000
11	2	3	0	2	1912086390140818572339608400000
11	2	3	0	1	1109345186456012604969633600000
11	2	2	2	2	10933720204779546750000000
11	2	2	2	1	524153578510454197500000000
11	2	2	1	5	5568162236103600000000
11	2	2	1	4	-150829710057857822247000000
11	2	2	1	3	-13097304099074624886395100000
11	2	2	1	2	-240923645003908428461118000000
11	2	2	1	1	2195530739435695424210490600000
11	2	2	0	5	-186392050178874657876540000
11	2	2	0	4	-356204203727614847652559320000
11	2	2	0	3	-19333571336660044295263870794000
11	2	2	0	2	-604381634806075076248784953704000
11	2	2	0	1	-225572196271553664967262950200000
11	2	1	3	1	23369083152420498750000000
11	2	1	2	4	-4689926584181191800000000
11	2	1	2	3	-677191883964379757145000000
11	2	1	2	2	-42608706604454504330235000000
11	2	1	2	1	-353624642806188347414763750000
11	2	1	1	5	-8967613253733615078000000
11	2	1	1	4	119603287848644964028665000000
11	2	1	1	3	6888899171979409530465556200000
11	2	1	1	2	66060569134433815878375796140000
11	2	1	1	1	-441916161577970630630971557060000
11	2	1	0	5	74585418465873187235677968000
11	2	1	0	4	75989286882616730706948705586200
11	2	1	0	3	3670731179087615418905660866471200
11	2	1	0	2	78937627621308676508912522140400400
11	2	1	0	1	29180823890030098415578879222410900
11	2	0	3	4	-32611969834314750000000
11	2	0	3	3	-15848878721525695800000000
11	2	0	3	2	-922257594074695559625000000
11	2	0	3	1	-23369251561297720456218750000
11	2	0	2	5	-428278263689515176000000
11	2	0	2	4	3845732797498756445954100000
11	2	0	2	3	266790655052950530092814900000
11	2	0	2	2	9573279965865867137460491700000
11	2	0	2	1	53236585454519919138285869775000
11	2	0	1	5	272524002918662351886732000
11	2	0	1	4	-20298064266139248959888089836000
11	2	0	1	3	-868503091566267111830760796095000
11	2	0	1	2	-6617124592889788273100473193076000
11	2	0	1	1	22803554852949807345272853859474500
11	2	0	0	5	-8858240403532022905640730557640
11	2	0	0	4	-4253840498510240640703527791535480
11	2	0	0	3	-202117255770746405604132865965004524
11	2	0	0	2	-3569027780421150324211296870686944200
11	2	0	0	1	-1549818387018310434599034212268607326
11	1	6	0	2	-606646246905540000000000
11	1	6	0	1	259324122890808000000000
11	1	5	1	1	-1822374324190800000000000
11	1	5	0	4	1181916751333057920000000
11	1	5	0	3	168628273792422103908000000
11	1	5	0	2	1305376791844088778732000000
11	1	5	0	1	756863803785141352080000000
11	1	4	1	4	-56478933727398000000000
11	1	4	1	3	-8949199745995747380000000
11	1	4	1	2	480088815202327657320000000
11	1	4	1	1	3772003602863272616325000000
11	1	4	0	5	-236145111116414112000000
11	1	4	0	4	-1850064214175879917237200000
11	1	4	0	3	-183392921968966821268375560000
11	1	4	0	2	-1265212220471966492238326400000
11	1	4	0	1	-1510372255981902044100261840000
11	1	3	2	3	-706319214686653500000000
11	1	3	2	2	-49579914330690810300000000
11	1	3	2	1	-527239057298036186250000000
11	1	3	1	5	11295786745479600000000
11	1	3	1	4	32405557512266329032000000
11	1	3	1	3	8395810875699628870315800000
11	1	3	1	2	-80060277256935542864971200000
11	1	3	1	1	-2503642071112784957908854000000
11	1	3	0	5	354963726745584981940080000
11	1	3	0	4	1004746004114894122108247136000
11	1	3	0	3	74848578924751297449935586120000
11	1	3	0	2	577374793342831286903746203696000
11	1	3	0	1	776664152052729600150070371432000
11	1	2	3	2	-3159917557460847000000000
11	1	2	3	1	3746705654784925125000000
11	1	2	2	4	15443598071509498782000000
11	1	2	2	3	1758719534790463376128200000
11	1	2	2	2	50845088577784159125601200000
11	1	2	2	1	1034889859614782327042495250000
11	1	2	1	5	9847462124986615712160000
11	1	2	1	4	-79853724290656171755171000000
11	1	2	1	3	-6944300380102367985048924264000
11	1	2	1	2	-98703350773008746506810821936000
11	1	2	1	1	668399497408257711644014437258000
11	1	2	0	5	-177261003720182328999318100800
11	1	2	0	4	-246742129269614622175277825296800
11	1	2	0	3	-14682036575455678958507748319747680
11	1	2	0	2	-127683151013809926557243452903220640
11	1	2	0	1	-166920078410073757599032524068611460
11	1	1	4	1	-5026987839715897500000000
11	1	1	3	4	1152487086732683100000000
11	1	1	3	3	-11951053128844846947000000
11	1	1	3	2	-5130039035552386453614000000
11	1	1	3	1	-79438698461277368253139500000
11	1	1	2	5	-7477651273369888040400000
11	1	1	2	4	86883925661254279183320000
11	1	1	2	3	-71762240537657010066471480000
11	1	1	2	2	-9285904509300086314720651920000
11	1	1	2	1	-352639135398016441060751209320000
11	1	1	1	5	-963560291314871468741112000
11	1	1	1	4	32810626473377251838826592742400
11	1	1	1	3	1967846048486173546368505864174800
11	1	1	1	2	29756556438462728587962525934497600
11	1	1	1	1	-74148173278936969716621488074177800
11	1	1	0	5	34745294621209696316693727115680
11	1	1	0	4	27987137064533177074890000677477520
11	1	1	0	3	1403122476945074418086182195037280264
11	1	1	0	2	13269063287470687991068253063086854000
11	1	1	0	1	16025853992140046705082289054491882528
11	1	0	4	3	2471301630951167475000000
11	1	0	4	2	149439440465743122450000000
11	1	0	4	1	-4929154751769971983818750000
11	1	0	3	5	-145847657334877380000000
11	1	0	3	4	333622016020869354561600000
11	1	0	3	3	74187694960131068080743600000
11	1	0	3	2	3390975333310080623930578800000
11	1	0	3	1	34008807294761703596125786800000
11	1	0	2	5	3822738470580437767302120000
11	1	0	2	4	-2743187372947377029760798456000
11	1	0	2	3	-118182832500420825388271226396000
11	1	0	2	2	-396257082580407824711743426272000
11	1	0	2	1	28030752636538287779103338499033000
11	1	0	1	5	-1463577040100892565475377646400
11	1	0	1	4	-3081403769245218294283407642433920
11	1	0	1	3	-157115302131774664200620407389459264
11	1	0	1	2	-2140681750657841905397375911194201696
11	1	0	1	1	2891496859665061594303830755978464608
11	1	0	0	5	-2204751973689028062480627680078016
11	1	0	0	4	-1192148124175315964761593149648845296
11	1	0	0	3	-52621469830798637182795782067857046992
11	1	0	0	2	-519062321414757495458809527892728242256
11	1	0	0	1	-567050058115738980596606212812911797686
11	0	7	0	2	915795916232544000000000
11	0	7	0	1	-3871497285686476800000000
11	0	6	1	1	3072579897820032000000000
11	0	6	0	4	-2120414678968968576000000
11	0	6	0	3	-299455892566584943737600000
11	0	6	0	2	57321831811534140556800000
11	0	6	0	1	11818499219644419008222400000
11	0	5	1	4	272396950597658880000000
11	0	5	1	3	55702681238462692032000000
11	0	5	1	2	-2702650914694161899136000000
11	0	5	1	1	-5034335728505238125136000000
11	0	5	0	4	4349431009338551073907200000
11	0	5	0	3	435295163562189754290094080000
11	0	5	0	2	-1337251934303877746110654080000
11	0	5	0	1	-11619305940969874595024720640000
11	0	4	2	3	-848534200178555520000000
11	0	4	2	2	551665567374975233280000000
11	0	4	2	1	-2884687405834517025480000000
11	0	4	1	4	-244463177190185014924800000
11	0	4	1	3	-52952468254306459458635520000
11	0	4	1	2	3481390943767739435891892480000
11	0	4	1	1	3659197928705952999557378400000
11	0	4	0	4	-3157414561823249330737572096000
11	0	4	0	3	-238400527195325575317839121129600
11	0	4	0	2	948856021780071733630276429785600
11	0	4	0	1	5305755631212097689438727772515200
11	0	3	3	2	-20478292875089913600000000
11	0	3	3	1	762909298928893411200000000
11	0	3	2	4	-167530622255478357868800000
11	0	3	2	3	-11182835867964124767667200000
11	0	3	2	2	-728014478945692504192502400000
11	0	3	2	1	2831789018569566842038670400000
11	0	3	1	4	141883197866119534485429504000
11	0	3	1	3	18398340507915521862599228256000
11	0	3	1	2	-1603318114766798783758613590272000
11	0	3	1	1	-1446377841516393934002242340768000
11	0	3	0	4	1079867036894779105311508956362880
11	0	3	0	3	64348157351525627821118075115068160
11	0	3	0	2	-283212264948405306919028979032004480
11	0	3	0	1	-1279302453979499105123427833982422400
11	0	2	4	1	-34304062172196528000000000
11	0	2	3	4	14401289568855556800000000
11	0	2	3	3	1083752756854870792924800000
11	0	2	3	2	9459692398192802477529600000
11	0	2	3	1	-836510232238815828183127200000
11	0	2	2	4	156506859671369761345222080000
11	0	2	2	3	9049868091185064827341516128000
11	0	2	2	2	313980417674123606522860754016000
11	0	2	2	1	-863043342633970372831237595892000
11	0	2	1	4	-58968432427046134250520924134400
11	0	2	1	3	-3052452341754513332344340794730880
11	0	2	1	2	337039872290285366187199626739280640
11	0	2	1	1	302390731341066775524925446388624320
11	0	2	0	4	-188162090468187893732277388344907008
11	0	2	0	3	-9160383979027777536174268613031704928
11	0	2	0	2	42509738568594731832033740988611653440
11	0	2	0	1	167891390470072040998264180224677178552
11	0	1	4	3	36284022568142533440000000
11	0	1	4	2	4269527986296485274480000000
11	0	1	4	1	45040555281310851270240000000
11	0	1	3	4	-15691320963327112682832000000
11	0	1	3	3	-849558282595120888114160160000
11	0	1	3	2	-5146316441265737200777211520000
11	0	1	3	1	238706197151451981223504046040000
11	0	1	2	4	-38659135579909732507253071680000
11	0	1	2	3	-2067512539380940037821170885523200
11	0	1	2	2	-53152160223802775415472424580652800
11	0	1	2	1	97043705104389945059549070553838400
11	0	1	1	4	11206315578122437733299471577780736
11	0	1	1	3	255697067937294854150401226145841344
11	0	1	1	2	-32863829550483952237330813535842979520
11	0	1	1	1	-30387838407528910117208757841688641776
11	0	1	0	4	16114254781436975755846822512346879392
11	0	1	0	3	658651546586101273919544232476584128512
11	0	1	0	2	-3167046214898152103077202853874085071872
11	0	1	0	1	-11335340846018719810163367583002744668928
11	0	0	5	1	2257001457920884862640000000
11	0	0	4	4	-274432009834083498192000000
11	0	0	4	3	-32068211764882464424648800000
11	0	0	4	2	-1592925106251180717864014400000
11	0	0	4	1	-14219023067438741064309590100000
11	0	0	3	4	3575058504195156903221086080000
11	0	0	3	3	152709987307720368305823700896000
